,year,month,article,qid,monthly_pageviews
4364,2024,3,Man on the Moon,Q1888554,2535.0
4365,2024,3,How Bizarre,Q10298652,2534.0
4366,2024,3,Fight the Power,Q1982366,2524.0
4367,2024,3,Superstar,Q6122411,2514.0
4368,2024,3,Listen to Your Heart,Q1946997,2513.0
4369,2024,3,Do You Believe in Magic,Q5286317,2502.0
4370,2024,3,One,Q7092414,2500.0
4371,2024,3,Obsessed,Q1089544,2488.0
4372,2024,3,1999,Q208837,2486.0
4373,2024,3,Somewhere Out There,Q3964614,2485.0
4374,2024,3,I'm Real,Q1058134,2484.0
4375,2024,3,Power,Q2664338,2464.0
4376,2024,3,Starman,Q2455256,2455.0
4377,2024,3,Angel,Q13581351,2446.0
4378,2024,3,Lucid Dreams,Q54869141,2438.0
4379,2024,3,Drown,Q124659183,2418.0
4380,2024,3,American Idiot,Q241339,2418.0
4381,2024,3,End of the Road,Q4038061,2409.0
4382,2024,3,Easy,Q124650142,2405.0
4383,2024,3,Kryptonite,Q4980576,2398.0
4384,2024,3,Peg,Q7160503,2388.0
4385,2024,3,Killshot,Q56635098,2387.0
4386,2024,3,Candy,Q5032057,2380.0
4387,2024,3,Lunatic Fringe,Q6703880,2379.0
4388,2024,3,Oh Yeah,Q3752329,2359.0
4389,2024,3,Fiesta,Q5447310,2357.0
4390,2024,3,We're Not Gonna Take It,Q3751821,2356.0
4391,2024,3,Starships,Q903409,2355.0
4392,2024,3,Boombastic,Q3642293,2353.0
4393,2024,3,My Hero,Q3041685,2349.0
4394,2024,3,Ghost,Q108597902,2348.0
4395,2024,3,Too Close,Q3993337,2348.0
4396,2024,3,Eye in the Sky,Q1338015,2348.0
4397,2024,3,What I Like About You,Q7991175,2336.0
4398,2024,3,Killing Floor,Q1996879,2335.0
4399,2024,3,Beth,Q831102,2331.0
4400,2024,3,Judas,Q188766,2330.0
4401,2024,3,Paparazzi,Q1025916,2320.0
4402,2024,3,Memories,Q68015646,2319.0
4403,2024,3,Help!,Q839842,2317.0
4404,2024,3,Ghost Town,Q109463690,2311.0
4405,2024,3,Fancy,Q5433668,2294.0
4406,2024,3,The Night We Met,Q54869031,2293.0
4407,2024,3,Spooky,Q7579119,2286.0
4408,2024,3,Let Me Love You,Q19875767,2269.0
4409,2024,3,Basket Case,Q1750952,2265.0
4410,2024,3,Deeper,Q5250590,2255.0
4411,2024,3,Formation,Q22668404,2249.0
4412,2024,3,The Way We Were,Q126149,2247.0
4413,2024,3,Only You,Q2436301,2245.0
4414,2024,3,One More Time,Q2617236,2230.0
4415,2024,3,The Letter,Q2095265,2224.0
4416,2024,3,Singin' in the Rain,Q1187360,2215.0
4417,2024,3,Changes,Q2592385,2215.0
4418,2024,3,Bloody Mary,Q4035220,2208.0
4419,2024,3,Love Potion No. 9,Q3068179,2201.0
4420,2024,3,Waterloo,Q32503,2181.0
4421,2024,3,The Water Is Wide,Q7773706,2178.0
4422,2024,3,Galway Girl,Q5519485,2176.0
4423,2024,3,Hot Hot Hot,Q3084047,2173.0
4424,2024,3,Higher,Q9292174,2171.0
4425,2024,3,Telephone,Q188770,2170.0
4426,2024,3,Sugar,Q18763681,2163.0
4427,2024,3,Sabotage,Q2040607,2162.0
4428,2024,3,Last Resort,Q600476,2157.0
4429,2024,3,Alone,Q2097859,2153.0
4430,2024,3,Home,Q16844324,2140.0
4431,2024,3,Ether,Q3059276,2135.0
4432,2024,3,Mamma Mia,Q1131308,2130.0
4433,2024,3,Temperature,Q2547964,2129.0
4434,2024,3,Don't Blame Me,Q97650812,2129.0
4435,2024,3,La Llorona,Q11297109,2129.0
4436,2024,3,White Flag,Q539119,2123.0
4437,2024,3,Grease,Q728791,2088.0
4438,2024,3,Daylight,Q118316199,2076.0
4439,2024,3,Rain on Me,Q94557088,2071.0
4440,2024,3,All Summer Long,Q1440116,2063.0
4441,2024,3,Back to Back,Q20856833,2060.0
4442,2024,3,Fly Like an Eagle,Q3746896,2059.0
4443,2024,3,Ruby Tuesday,Q1953769,2054.0
4444,2024,3,Get Back,Q1147490,2046.0
4445,2024,3,August,Q98747633,2041.0
4446,2024,3,XO,Q15375386,2028.0
4447,2024,3,Nookie,Q1093259,2024.0
4448,2024,3,On Broadway,Q7090922,2024.0
4449,2024,3,Amarillo by Morning,Q18246583,2018.0
4450,2024,3,Creepin',Q115669312,1999.0
4451,2024,3,Philadelphia Freedom,Q2575429,1997.0
4452,2024,3,That Thing You Do!,Q7711299,1991.0
4453,2024,3,About a Girl,Q642170,1981.0
4454,2024,3,Echoes,Q507727,1976.0
4455,2024,3,Labour,Q119475360,1972.0
4456,2024,3,Walking on Sunshine,Q2553905,1966.0
4457,2024,3,Luka,Q1849565,1965.0
4458,2024,3,Waterloo,Q32503,1963.0
4459,2024,3,Stardust,Q1543022,1955.0
4460,2024,3,Island in the Sun,Q2724785,1953.0
4461,2024,3,All My Love,Q2567874,1953.0
4462,2024,3,Secret Agent Man,Q7443952,1950.0
4463,2024,3,Beautiful Girls,Q195534,1949.0
4464,2024,3,B.O.B,Q4833847,1947.0
4465,2024,3,God's Plan,Q47915404,1946.0
4466,2024,3,Stay,Q248210,1942.0
4467,2024,3,Shoop,Q7500468,1941.0
4468,2024,3,Anaconda,Q17485058,1940.0
4469,2024,3,Try Again,Q1077678,1939.0
4470,2024,3,Yi Jian Mei,Q96579017,1937.0
4471,2024,3,Bingo,Q4914303,1924.0
4472,2024,3,Monster,Q2416813,1922.0
4473,2024,3,Life on Mars,Q2077201,1912.0
4474,2024,3,If I Can't Have You,Q3302117,1909.0
4475,2024,3,21 Guns,Q1648703,1904.0
4476,2024,3,Call on Me,Q2227079,1900.0
4477,2024,3,Fancy,Q15891138,1898.0
4478,2024,3,Hide and Seek,Q603753,1895.0
4479,2024,3,Tom Dooley,Q15817835,1891.0
4480,2024,3,Disturbia,Q853621,1889.0
4481,2024,3,Work,Q22305868,1874.0
4482,2024,3,Happy Birthday,Q2342851,1874.0
4483,2024,3,I Wanna Be with You,Q18876742,1866.0
4484,2024,3,My House,Q123614606,1865.0
4485,2024,3,My Life,Q5973399,1852.0
4486,2024,3,Babylon,Q4838487,1841.0
4487,2024,3,Wuthering Heights,Q55777670,1832.0
4488,2024,3,Maniac,Q171260,1831.0
4489,2024,3,Ready or Not,Q604369,1828.0
4490,2024,3,One,Q1165194,1823.0
4491,2024,3,American Girl,Q4743896,1823.0
4492,2024,3,Homecoming,Q2271213,1821.0
4493,2024,3,How Long,Q16994370,1820.0
4494,2024,3,Katyusha,Q18288,1816.0
4495,2024,3,Caravan,Q974709,1810.0
4496,2024,3,You Never Can Tell,Q2416766,1801.0
4497,2024,3,Young and Beautiful,Q12252332,1776.0
4498,2024,3,Emotion,Q2337036,1767.0
4499,2024,3,The Warning,Q7773573,1767.0
4500,2024,3,A Hard Day's Night,Q1786521,1764.0
4501,2024,3,Rock and Roll,Q3503883,1756.0
4502,2024,3,Faithfully,Q5431307,1748.0
4503,2024,3,One Week,Q3882657,1742.0
4504,2024,3,Head over Heels,Q3783876,1733.0
4505,2024,3,Dare,Q2736561,1732.0
4506,2024,3,This Is Me,Q47166818,1728.0
4507,2024,3,Panama,Q719732,1708.0
4508,2024,3,Cupid,Q117305738,1707.0
4509,2024,3,Gypsy,Q5625317,1705.0
4510,2024,3,Heartless,Q2075331,1702.0
4511,2024,3,Hakuna Matata,Q1646614,1696.0
4512,2024,3,Don't Stop,Q2276614,1694.0
4513,2024,3,Golden Hour,Q117811287,1688.0
4514,2024,3,Centuries,Q18149349,1685.0
4515,2024,3,Art,,1673.0
4516,2024,3,Timber,Q15054054,1672.0
4517,2024,3,Kiss,Q1427327,1671.0
4518,2024,3,The Power,Q2037068,1666.0
4519,2024,3,Strawberry Wine,Q7622507,1656.0
4520,2024,3,Tusk,Q3420453,1650.0
4521,2024,3,Rich Girl,Q890210,1650.0
4522,2024,3,Alfie,Q1895177,1648.0
4523,2024,3,It's Too Late,Q11977632,1637.0
4524,2024,3,It Takes Two,Q6092076,1635.0
4525,2024,3,Ghost Town,Q55280919,1631.0
4526,2024,3,Physical,Q909121,1629.0
4527,2024,3,Down,Q4037560,1624.0
4528,2024,3,Peaches,Q117480544,1614.0
4529,2024,3,Fight Song,Q20058596,1612.0
4530,2024,3,Black Dog,Q1764403,1611.0
4531,2024,3,Daniel,Q2731738,1611.0
4532,2024,3,The Archer,Q65920863,1599.0
4533,2024,3,Big Girls Don't Cry,Q623470,1599.0
4534,2024,3,Selfish,Q124465701,1583.0
4535,2024,3,I Like It Like That,Q5977953,1580.0
4536,2024,3,The Way,Q10858559,1571.0
4537,2024,3,Paranoid,Q910912,1571.0
4538,2024,3,Need You Now,Q500010,1566.0
4539,2024,3,Plush,Q2013829,1555.0
4540,2024,3,Johnny Dang,Q122212365,1551.0
4541,2024,3,Safe & Sound,Q154078,1550.0
4542,2024,3,I Like It,Q54805365,1546.0
4543,2024,3,Tequila,Q48743073,1542.0
4544,2024,3,Love Don't Cost a Thing,Q848721,1540.0
4545,2024,3,We Are Family,Q4018646,1537.0
4546,2024,3,Home,Q1472488,1533.0
4547,2024,3,Eazy-Duz-It,Q5331472,1518.0
4548,2024,3,Say Something,Q15144830,1509.0
4549,2024,3,Angry,Q122285084,1508.0
4550,2024,3,One of These Nights,Q3808739,1507.0
4551,2024,3,Keep On Loving You,Q1737746,1500.0
4552,2024,3,Hold My Hand,Q111784795,1498.0
4553,2024,3,Coming Home,Q2943242,1497.0
4554,2024,3,Maps,Q607626,1496.0
4555,2024,3,Amber,Q4741218,1495.0
4556,2024,3,One in a Million,Q2779740,1494.0
4557,2024,3,Push It,Q17065877,1492.0
4558,2024,3,Good Feeling,Q701966,1492.0
4559,2024,3,Titanium,Q535566,1492.0
4560,2024,3,Message in a Bottle,Q2469156,1487.0
4561,2024,3,Angry,Q122285084,1484.0
4562,2024,3,Beautiful,Q2146230,1483.0
4563,2024,3,El Cóndor Pasa,Q918029,1480.0
4564,2024,3,Follow Me,Q5464703,1476.0
4565,2024,3,Jackson,Q2393645,1470.0
4566,2024,3,The Middle,Q47494729,1463.0
4567,2024,3,Season of the Witch,Q7441904,1456.0
4568,2024,3,E.T.,Q124967,1445.0
4569,2024,3,Rebel Yell,Q2134998,1444.0
4570,2024,3,Bongos,Q122330876,1444.0
4571,2024,3,Exes,Q123472066,1431.0
4572,2024,3,Humble,Q29352319,1429.0
4573,2024,3,Epic,Q1964791,1425.0
4574,2024,3,Lovely,Q59771981,1422.0
4575,2024,3,Contigo,Q124539887,1419.0
4576,2024,3,Seven,Q120682483,1415.0
4577,2024,3,Steppin' Out,Q7611095,1414.0
4578,2024,3,Les Champs-Élysées,Q15633197,1412.0
4579,2024,3,The Monster,Q15114662,1407.0
4580,2024,3,Lady,Q1800071,1406.0
4581,2024,3,Tempted,Q7699046,1402.0
4582,2024,3,Straight Up,Q1576265,1400.0
4583,2024,3,Bust a Move,Q4206949,1382.0
4584,2024,3,Ella Baila Sola,Q117706785,1367.0
4585,2024,3,In the City,Q6011971,1363.0
4586,2024,3,Ordinary World,Q2735837,1361.0
4587,2024,3,Glycerine,Q2887099,1356.0
4588,2024,3,B.Y.O.B.,Q787039,1353.0
4589,2024,3,Conga,Q254026,1345.0
4590,2024,3,Breathe,Q4959864,1345.0
4591,2024,3,Little Girls,Q65083434,1344.0
4592,2024,3,Under the Influence,Q113669375,1342.0
4593,2024,3,The Show Must Go On,Q517591,1336.0
4594,2024,3,Tribute,Q3110340,1335.0
4595,2024,3,212,Q783262,1330.0
4596,2024,3,Starboy,Q27000439,1328.0
4597,2024,3,Goodbye Yellow Brick Road,Q2454066,1323.0
4598,2024,3,Cherry Pie,Q3946609,1319.0
4599,2024,3,Made You Look,Q115111032,1318.0
4600,2024,3,You Don't Know Me,Q8057190,1309.0
4601,2024,3,The Unicorn,Q7771503,1307.0
4602,2024,3,The Wanderer,Q2261813,1304.0
4603,2024,3,Holiday,Q2089407,1302.0
4604,2024,3,Today,Q2758957,1301.0
4605,2024,3,Nonsense,Q116453699,1298.0
4606,2024,3,Come Undone,Q3648309,1295.0
4607,2024,3,Against the Wind,Q4691104,1294.0
4608,2024,3,Let's Pretend,Q18876769,1292.0
4609,2024,3,Name,Q6961497,1287.0
4610,2024,3,Burn,Q2722509,1280.0
4611,2024,3,Fate,,1277.0
4612,2024,3,Borderline,Q893426,1271.0
4613,2024,3,Galway Girl,Q28969048,1271.0
4614,2024,3,Nightcall,Q3341411,1270.0
4615,2024,3,Hero,Q2545027,1270.0
4616,2024,3,Bejeweled,Q114854687,1260.0
4617,2024,3,How Do You Like Me Now?!,Q5917624,1252.0
4618,2024,3,The Twist,Q1541242,1252.0
4619,2024,3,Wild World,Q1848035,1246.0
4620,2024,3,One Last Breath,Q4822327,1244.0
4621,2024,3,Problem,Q16736785,1238.0
4622,2024,3,Hero,Q2734581,1237.0
4623,2024,3,Dirty Work,Q30597747,1237.0
4624,2024,3,The End,Q210301,1236.0
4625,2024,3,Without Me,Q57903096,1235.0
4626,2024,3,Some Nights,Q2697907,1232.0
4627,2024,3,As Tears Go By,Q2263951,1230.0
4628,2024,3,Rude,Q17111037,1227.0
4629,2024,3,"No, No, No",Q149501,1227.0
4630,2024,3,Donna,Q3502191,1226.0
4631,2024,3,Bye,,1225.0
4632,2024,3,Faith,Q1393546,1224.0
4633,2024,3,Sign of the Times,Q29341805,1218.0
4634,2024,3,Holiday,Q1340989,1217.0
4635,2024,3,Dynamite,Q1269045,1214.0
4636,2024,3,More Than a Woman,Q2888803,1210.0
4637,2024,3,Back to Black,Q957761,1209.0
4638,2024,3,Changes,Q1950768,1204.0
4639,2024,3,Stay with Me,Q16326586,1201.0
4640,2024,3,Buffalo Soldier,Q141552,1196.0
4641,2024,3,What a Girl Wants,Q1347115,1195.0
4642,2024,3,Lights,Q6546511,1195.0
4643,2024,3,La Diabla,Q124353109,1193.0
4644,2024,3,The Look of Love,Q3521647,1189.0
4645,2024,3,America,Q2420785,1183.0
4646,2024,3,The NeverEnding Story,Q2413048,1175.0
4647,2024,3,Bodies,Q2565798,1175.0
4648,2024,3,Levels,Q2315784,1171.0
4649,2024,3,The A Team,Q27319,1170.0
4650,2024,3,Nothing Matters,Q124432985,1170.0
4651,2024,3,For Whom the Bell Tolls,Q1129368,1169.0
4652,2024,3,If You Leave,Q5990947,1165.0
4653,2024,3,Sara,Q602645,1165.0
4654,2024,3,White Horse,Q7994811,1163.0
4655,2024,3,Just Like Heaven,Q956305,1160.0
4656,2024,3,So What,Q1044354,1155.0
4657,2024,3,Uninvited,Q2548119,1151.0
4658,2024,3,Rain,Q600839,1150.0
4659,2024,3,Friendly Fire,Q124634823,1149.0
4660,2024,3,This Land,Q107675919,1145.0
4661,2024,3,She's the One,Q943426,1144.0
4662,2024,3,Fly Away,Q1168919,1137.0
4663,2024,3,Yummy,Q79646941,1134.0
4664,2024,3,Pursuit of Happiness,Q583143,1133.0
4665,2024,3,You and I,Q189369,1130.0
4666,2024,3,Cop Killer,Q5168139,1126.0
4667,2024,3,ABC,Q2274905,1123.0
4668,2024,3,Helena,Q2454199,1120.0
4669,2024,3,Good Times,Q1011938,1119.0
4670,2024,3,Maroon,Q114804768,1119.0
4671,2024,3,Yesterday,Q202698,1111.0
4672,2024,3,40,Q2313537,1110.0
4673,2024,3,Forever My Lady,Q5469426,1108.0
4674,2024,3,Black,Q2276212,1105.0
4675,2024,3,Magic Carpet Ride,Q3276876,1104.0
4676,2024,3,Warszawa,Q546524,1104.0
4677,2024,3,End of the Line,Q3443475,1101.0
4678,2024,3,Word Up!,Q1163530,1098.0
4679,2024,3,This One's for You,Q24238739,1095.0
4680,2024,3,Show Me Love,Q2423959,1091.0
4681,2024,3,Rush,Q120639015,1091.0
4682,2024,3,Baby Boy,Q147713,1091.0
4683,2024,3,Amie,Q16961370,1083.0
4684,2024,3,Together Again,Q1050301,1073.0
4685,2024,3,Lump,Q6703396,1073.0
4686,2024,3,Picture,Q7191144,1063.0
4687,2024,3,Around the World,Q2457967,1063.0
4688,2024,3,Cocaine,Q2725356,1060.0
4689,2024,3,Until the End of Time,Q1080294,1059.0
4690,2024,3,Obsesión,Q1168546,1056.0
4691,2024,3,Positions,Q100707687,1055.0
4692,2024,3,All Around the World,Q965027,1054.0
4693,2024,3,Rainbow,Q65090747,1050.0
4694,2024,3,Demons,Q5256282,1050.0
4695,2024,3,Beautiful,Q813449,1034.0
4696,2024,3,Cheerleader,Q18387054,1033.0
4697,2024,3,Harvest Moon,Q55280897,1025.0
4698,2024,3,Fire,Q3508168,1025.0
4699,2024,3,Eastside,Q57897076,1023.0
4700,2024,3,Free Ride,Q5500050,1023.0
4701,2024,3,I Don't Know,Q55107824,1021.0
4702,2024,3,Rock the Boat,Q7354883,1017.0
4703,2024,3,Criminal,Q765054,1015.0
4704,2024,3,Like That,,1014.0
4705,2024,3,Band on the Run,Q507541,1011.0
4706,2024,3,On and On,Q123865665,1004.0
4707,2024,3,Replay,Q1856876,1003.0
4708,2024,3,Somewhere,Q2231931,1000.0
4709,2024,3,Give It to Me,Q1983076,998.0
4710,2024,3,Home,Q1526414,993.0
4711,2024,3,Streets of Laredo,Q2355373,991.0
4712,2024,3,Windy,Q17147235,990.0
4713,2024,3,Anything Goes,Q4778332,985.0
4714,2024,3,Best of My Love,Q4896966,984.0
4715,2024,3,A Taste of Honey,Q300586,983.0
4716,2024,3,Tonight,Q60747648,977.0
4717,2024,3,Cecilia,Q2610501,976.0
4718,2024,3,Everywhere,Q1411628,976.0
4719,2024,3,Handle with Care,Q2405772,972.0
4720,2024,3,Dance with My Father,Q5215336,947.0
4721,2024,3,I Wish,Q16996391,943.0
4722,2024,3,Vehicle,Q7918414,941.0
4723,2024,3,Master of Puppets,Q383630,938.0
4724,2024,3,Gold,Q65089936,934.0
4725,2024,3,Happier Than Ever,Q106627156,933.0
4726,2024,3,Unforgettable,Q865086,932.0
4727,2024,3,Family Affair,Q1129536,932.0
4728,2024,3,Fuck You,Q1757303,930.0
4729,2024,3,My Boo,Q935373,925.0
4730,2024,3,Photograph,Q3316414,924.0
4731,2024,3,Happier,Q57655857,923.0
4732,2024,3,Replay,Q13929275,922.0
4733,2024,3,Break Free,Q17309667,921.0
4734,2024,3,Wide Awake,Q1987149,918.0
4735,2024,3,C'est la Vie,Q5005808,918.0
4736,2024,3,Duckworth,Q30603340,916.0
4737,2024,3,Deep Cover,Q935103,914.0
4738,2024,3,"Tonight, Tonight",Q2527634,912.0
4739,2024,3,They Don't Know,Q7783694,909.0
4740,2024,3,Broken Wings,Q925895,904.0
4741,2024,3,Streets,Q89485346,904.0
4742,2024,3,Champion,Q1129439,902.0
4743,2024,3,Cœur,Q123581416,898.0
4744,2024,3,Best of My Love,Q3808735,898.0
4745,2024,3,Airplanes,Q408972,895.0
4746,2024,3,Nowhere Man,Q1418568,895.0
4747,2024,3,Let It Be Me,Q3016327,891.0
4748,2024,3,Circles,Q66839247,880.0
4749,2024,3,Red,Q252057,877.0
4750,2024,3,Work It,Q1569320,877.0
4751,2024,3,Frozen,Q313351,874.0
4752,2024,3,Best I Ever Had,Q1981875,872.0
4753,2024,3,Pillowtalk,Q22337562,865.0
4754,2024,3,The Show,Q3499055,863.0
4755,2024,3,I Want You,Q124154738,859.0
4756,2024,3,Doomsday,Q120487764,857.0
4757,2024,3,Come with Me,Q5151370,857.0
4758,2024,3,Defying Gravity,Q2636723,857.0
4759,2024,3,The Power of Love,Q1857814,854.0
4760,2024,3,What's My Name?,Q16051784,849.0
4761,2024,3,Goodbye for Now,Q2718271,847.0
4762,2024,3,Whistle,Q1781150,842.0
4763,2024,3,Men in Black,Q3854600,840.0
4764,2024,3,I Was Here,Q5979662,838.0
4765,2024,3,What's Left of Me,Q5147259,836.0
4766,2024,3,The Freshmen,Q7735273,836.0
4767,2024,3,Happy Nation,Q3013215,836.0
4768,2024,3,Hero,Q933978,834.0
4769,2024,3,What's New Pussycat?,Q3434878,831.0
4770,2024,3,Drive,Q2708696,830.0
4771,2024,3,Godzilla,Q5577027,830.0
4772,2024,3,Stay,Q1337106,830.0
4773,2024,3,Lateralus,Q23131,825.0
4774,2024,3,That's Life,Q3754019,823.0
4775,2024,3,Surrender,Q7646671,822.0
4776,2024,3,One More Time,Q122750408,822.0
4777,2024,3,Three Coins in the Fountain,Q7797393,818.0
4778,2024,3,Give It Away,Q523345,812.0
4779,2024,3,Takin' It to the Streets,Q7678311,809.0
4780,2024,3,Coming Up,Q174195,803.0
4781,2024,3,Kim,Q3124224,802.0
4782,2024,3,Night Before Christmas,Q124116457,802.0
4783,2024,3,Miami,Q1406003,799.0
4784,2024,3,Cry,Q5190374,796.0
4785,2024,3,Wildfire,Q8001220,794.0
4786,2024,3,What a Man,Q2566532,792.0
4787,2024,3,Whatever She Wants,Q124735156,790.0
4788,2024,3,The Book of Love,Q22043867,790.0
4789,2024,3,Thunder,Q29790517,790.0
4790,2024,3,White Horse,Q2076591,786.0
4791,2024,3,Teenage Dream,Q835192,785.0
4792,2024,3,Take a Picture,Q4050672,782.0
4793,2024,3,Can't You See,Q5028999,775.0
4794,2024,3,Don't Stop the Music,Q1138776,774.0
4795,2024,3,Jai Ho,Q2735985,767.0
4796,2024,3,Bad Reputation,Q2878546,765.0
4797,2024,3,Say Yes,Q18355717,765.0
4798,2024,3,All for Love,Q2529083,763.0
4799,2024,3,Shape of My Heart,Q3481461,762.0
4800,2024,3,Rump Shaker,Q7379371,762.0
4801,2024,3,Eazy,Q110745791,757.0
4802,2024,3,She Used to Be Mine,Q21203342,756.0
4803,2024,3,She,Q7491923,756.0
4804,2024,3,Cheap Thrills,Q22338688,751.0
4805,2024,3,Goosebumps,Q28451977,746.0
4806,2024,3,Cheerleader,Q21084,745.0
4807,2024,3,The Bones,Q85806617,739.0
4808,2024,3,One More Chance,Q3882522,735.0
4809,2024,3,All I Want Is You,Q606088,735.0
4810,2024,3,Speechless,Q56242102,734.0
4811,2024,3,Runaway,Q2539410,733.0
4812,2024,3,A Little Piece of Heaven,Q114566561,732.0
4813,2024,3,The Heat Is On,Q2411905,731.0
4814,2024,3,Bitch,Q2307699,730.0
4815,2024,3,Trouble,Q23014993,729.0
4816,2024,3,Euphoria,Q192174,727.0
4817,2024,3,Never Gonna Let You Go,Q7004060,726.0
4818,2024,3,You're My Best Friend,Q839848,721.0
4819,2024,3,Angels,Q769491,721.0
4820,2024,3,Kodachrome,Q11387500,720.0
4821,2024,3,Pete Davidson,Q60754226,719.0
4822,2024,3,Need to Know,Q107182489,714.0
4823,2024,3,Die for You,Q30597941,710.0
4824,2024,3,I'm Lovin' It,Q939945,707.0
4825,2024,3,Te Felicito,Q111681229,705.0
4826,2024,3,Angie,Q166686,703.0
4827,2024,3,Day by Day,Q5242892,701.0
4828,2024,3,Come Out and Play,Q2400922,699.0
4829,2024,3,The Strawberry Roan,Q18393825,698.0
4830,2024,3,Rockin' Robin,Q49469,697.0
4831,2024,3,Dear John,Q51845576,694.0
4832,2024,3,Lucky,Q2552432,694.0
4833,2024,3,Blue Velvet,Q48565,693.0
4834,2024,3,Fish Heads,Q3746122,692.0
4835,2024,3,Take the Long Way Home,Q7677934,692.0
4836,2024,3,Survivor,Q149099,692.0
4837,2024,3,Welcome to New York,Q18333025,691.0
4838,2024,3,I'll Be,Q96381582,691.0
4839,2024,3,I'm Yours,Q2081516,690.0
4840,2024,3,Soul Man,Q860467,688.0
4841,2024,3,Truly Madly Deeply,Q2544408,686.0
4842,2024,3,Kyoto,Q96386497,684.0
4843,2024,3,Lucky Star,Q1164805,684.0
4844,2024,3,Lights,Q1184983,677.0
4845,2024,3,Jet Airliner,Q6188796,676.0
4846,2024,3,Friendly Fire,,673.0
4847,2024,3,Off the Grid,Q108649727,673.0
4848,2024,3,Sorry,Q23986558,670.0
4849,2024,3,When It Rains It Pours,Q39069922,666.0
4850,2024,3,Mine,Q1648799,666.0
4851,2024,3,My Love,Q577182,664.0
4852,2024,3,24K Magic,Q27126911,663.0
4853,2024,3,"Hold On, I'm Comin'",Q3786254,660.0
4854,2024,3,War,Q1187473,656.0
4855,2024,3,I Can't Stand the Rain,Q1322307,655.0
4856,2024,3,Copperhead Road,Q5168829,653.0
4857,2024,3,Please Please Me,Q736799,651.0
4858,2024,3,Forever Young,Q5469469,651.0
4859,2024,3,Piece by Piece,Q21203243,650.0
4860,2024,3,Never Too Much,Q7004309,649.0
4861,2024,3,Rock and a Hard Place,Q112860785,648.0
4862,2024,3,Immortality,Q2564533,647.0
4863,2024,3,Come and Get It,Q632238,645.0
4864,2024,3,Desert Rose,Q679769,645.0
4865,2024,3,A&W,Q116786471,637.0
4866,2024,3,Willin',Q4020226,634.0
4867,2024,3,Why Can't We Be Friends?,Q4019640,634.0
4868,2024,3,Writing's on the Wall,Q20962306,631.0
4869,2024,3,House at Pooh Corner,Q5914549,631.0
4870,2024,3,Lalala,Q123757374,627.0
4871,2024,3,Cinderella,,625.0
4872,2024,3,Rock On,Q7354619,624.0
4873,2024,3,School's Out,Q1513101,624.0
4874,2024,3,Heathens,Q24664844,624.0
4875,2024,3,Lift Me Up,Q114878437,623.0
4876,2024,3,Shine,Q7497327,621.0
4877,2024,3,Breakfast in America,Q2924242,618.0
4878,2024,3,Twilight Zone,Q738875,618.0
4879,2024,3,Superstar,Q2304708,617.0
4880,2024,3,One More Light,Q35092276,611.0
4881,2024,3,I'll See You in My Dreams,Q39070164,610.0
4882,2024,3,Young Turks,Q4023065,609.0
4883,2024,3,Whatever,Q124321720,608.0
4884,2024,3,Open Your Heart,Q595370,607.0
4885,2024,3,Can't Stop,Q2292806,606.0
4886,2024,3,Let's Stay Together,Q1129496,603.0
4887,2024,3,The Time Is Now,Q3648621,602.0
4888,2024,3,One Day,Q4255607,601.0
4889,2024,3,This Love,Q1982114,600.0
4890,2024,3,Moskau,Q1519358,598.0
4891,2024,3,Burn,Q124655628,598.0
4892,2024,3,Hot Stuff,Q1523310,591.0
4893,2024,3,Smile,Q1459997,590.0
4894,2024,3,Lonely,Q100406799,589.0
4895,2024,3,Shower,Q17496216,587.0
4896,2024,3,Feliz Navidad,Q867806,586.0
4897,2024,3,Slow Motion,,583.0
4898,2024,3,2024,Q124040144,583.0
4899,2024,3,EBay,Q127268,581.0
4900,2024,3,Up,Q105276066,579.0
4901,2024,3,The Last in Line,Q1319501,578.0
4902,2024,3,Pepper,Q7166346,576.0
4903,2024,3,Fearless,Q2274900,575.0
4904,2024,3,Back in Black,Q2466691,570.0
4905,2024,3,Frankie and Johnny,Q1445112,563.0
4906,2024,3,When the Party's Over,Q59282418,561.0
4907,2024,3,God Save the Queen,Q685575,558.0
4908,2024,3,Wild Thing,Q1718375,557.0
4909,2024,3,10 Things I Hate About You,Q113159105,553.0
4910,2024,3,Lemonade,Q6521374,552.0
4911,2024,3,Bellyache,Q30603067,551.0
4912,2024,3,Ramblin' Man,Q7289232,549.0
4913,2024,3,True Story,,549.0
4914,2024,3,Breathless,Q2556562,549.0
4915,2024,3,Riptide,Q17151064,545.0
4916,2024,3,When I'm with You,Q7992523,540.0
4917,2024,3,Jet,Q2416859,539.0
4918,2024,3,Before the Next Teardrop Falls,Q4880361,539.0
4919,2024,3,The Distance,Q7730374,539.0
4920,2024,3,Lost,Q116764603,539.0
4921,2024,3,Stand By Me,Q1513654,534.0
4922,2024,3,Babe,Q52063663,533.0
4923,2024,3,Intergalactic,Q6046503,532.0
4924,2024,3,Give Me the Night,Q5565739,530.0
4925,2024,3,Sonne,Q835804,530.0
4926,2024,3,Hot Boyz,Q5909808,530.0
4927,2024,3,Torrent,Q19816435,528.0
4928,2024,3,Car Wash,Q2050811,528.0
4929,2024,3,Mad About You,Q1321864,528.0
4930,2024,3,Squeeze Box,Q1975115,527.0
