,year,month,article,qid,monthly_pageviews,genre,artist
3748,2024,2,My Universe,Q108538742,92.0,synth-pop,Coldplay
3749,2024,2,Te Amo,Q429788,92.0,music of Latin America,Rihanna
3750,2024,2,Coming Home,Q2943242,92.0,hip-hop,Diddy – Dirty Money
3751,2024,2,Institutionalized,Q6041253,92.0,hardcore punk,Suicidal Tendencies
3752,2024,2,Try,Q2294247,92.0,pop rock,Pink
3753,2024,2,The One and Only,Q1981649,92.0,pop rock,Chesney Hawkes
3754,2024,2,The News,Q115748643,92.0,,Paramore
3755,2024,2,I Love It,Q56543580,92.0,hip-hop,Kanye West
3756,2024,2,Getting Married Today,Q17461009,92.0,,
3757,2024,2,As Long as You Love Me,Q2234335,92.0,pop music,Backstreet Boys
3758,2024,2,The Hustle,Q7741159,92.0,disco,Van McCoy
3759,2024,2,Let You Down,Q107015328,92.0,hip-hop,
3760,2024,2,Highway Star,Q1417325,92.0,hard rock,Deep Purple
3761,2024,2,Aerials,Q2299819,91.0,alternative metal,System of a Down
3762,2024,2,Woman,Q108199109,91.0,Afrobeat,Doja Cat
3763,2024,2,Denise,Q725832,91.0,doo-wop,Blondie
3764,2024,2,SOS,Q253739,91.0,pop music,Rihanna
3765,2024,2,Drive My Car,Q909909,91.0,popular music,The Beatles
3766,2024,2,After All,Q4690456,91.0,pop music,Cher
3767,2024,2,Ego Death,Q96775458,91.0,house music,Ty Dolla Sign
3768,2024,2,It's Like That,Q4178096,91.0,hip-hop,Run-DMC
3769,2024,2,New Year's Day,Q47034767,91.0,,Taylor Swift
3770,2024,2,Erotica,Q1137020,91.0,pop music,Madonna
3771,2024,2,Feelings,Q1940735,91.0,popular music,Morris Albert
3772,2024,2,Wolves,Q19264075,91.0,hip-hop,Kanye West
3773,2024,2,Confidence,Q60774205,91.0,,Ocean Alley
3774,2024,2,Arcade,Q61989297,91.0,pop music,Duncan Laurence
3775,2024,2,Breaking the Habit,Q19978,91.0,alternative rock,Linkin Park
3776,2024,2,Passionfruit,Q29043310,91.0,,Drake
3777,2024,2,Domino,Q32912,91.0,electropop,Jessie J
3778,2024,2,Better Man,Q937182,91.0,alternative rock,Pearl Jam
3779,2024,2,Ocean Avenue,Q3348655,91.0,pop-punk,Yellowcard
3780,2024,2,National Anthem,Q2697331,91.0,indie pop,Lana Del Rey
3781,2024,2,The Most Beautiful Girl in the World,Q3521920,91.0,soft rock,Prince
3782,2024,2,Hikari,Q2482566,91.0,J-pop,Hikaru Utada
3783,2024,2,True Love Waits,Q7847466,91.0,alternative rock,Radiohead
3784,2024,2,Post Malone,Q85794125,91.0,tropical house,Sam Feldt
3785,2024,2,Spinning Wheel,Q3493521,91.0,jazz fusion,"Blood, Sweat & Tears"
3786,2024,2,Ace of Spades,Q2526077,90.0,traditional heavy metal,Motörhead
3787,2024,2,Angel,Q85741666,90.0,,Kirsty MacColl
3788,2024,2,Labour,Q119475360,90.0,folk music,Paris Paloma
3789,2024,2,99,Q2399032,90.0,pop music,Toto
3790,2024,2,Batter Up,Q123578633,90.0,K-pop,Babymonster
3791,2024,2,Hocus Pocus,Q2429715,90.0,progressive rock,Focus
3792,2024,2,Knock on Wood,Q387838,90.0,soul,Eddie Floyd
3793,2024,2,Fire,Q5451295,90.0,psychedelic rock,The Crazy World of Arthur Brown
3794,2024,2,What Have I Done to Deserve This?,Q1985813,90.0,synth-pop,Pet Shop Boys
3795,2024,2,Daddy's Home,Q25078000,90.0,rhythm and blues,Shep and the Limelites
3796,2024,2,Take Me Home,Q2723417,90.0,disco,Cher
3797,2024,2,Laid,Q16995833,90.0,alternative rock,James
3798,2024,3,Texas Hold 'Em,Q124507936,77310.0,country pop,Beyoncé
3799,2024,3,Blackbird,Q880719,56043.0,folk music,The Beatles
3800,2024,3,Carnival,Q124556312,41326.0,trap music,¥$
3801,2024,3,Jolene,Q1573997,35545.0,country music,Dolly Parton
3802,2024,3,American Pie,Q466255,31259.0,popular music,Don McLean
3803,2024,3,Hello,Q21172725,30705.0,soul,Adele
3804,2024,3,Hallelujah,Q969635,26292.0,popular music,Leonard Cohen
3805,2024,3,Champagne Problems,Q104296021,25088.0,ballad,Taylor Swift
3806,2024,3,No Time to Die,Q84761142,24012.0,film score,Billie Eilish
3807,2024,3,Zombie,Q169298,23840.0,pop rock,The Cranberries
3808,2024,3,...Baby One More Time,Q155016,20112.0,pop music,Britney Spears
3809,2024,3,Flowers,Q115945493,19235.0,pop music,Miley Cyrus
3810,2024,3,Not My Fault,Q124353181,17562.0,disco,Reneé Rapp
3811,2024,3,Lose Control,Q122332978,17530.0,soul,Teddy Swims
3812,2024,3,Wagon Wheel,Q7959653,17172.0,country music,Old Crow Medicine Show
3813,2024,3,Cruel Summer,Q67184416,16746.0,synth-pop,Taylor Swift
3814,2024,3,Beautiful Things,Q124422481,16614.0,rock music,Benson Boone
3815,2024,3,Like That,,16533.0,,
3816,2024,3,Tennessee Whiskey,Q3518110,16307.0,country music,George Jones
3817,2024,3,Water,Q123169436,15673.0,contemporary R&B,Tyla
3818,2024,3,Yeah!,Q744297,15562.0,crunk&B,Usher
3819,2024,3,Tutti Frutti,Q2001828,15391.0,rock and roll,Little Richard and His Band
3820,2024,3,Money for Nothing,Q1165404,14823.0,rock music,Dire Straits
3821,2024,3,My Favorite Things,Q546331,14599.0,,Mary Martin
3822,2024,3,Baby,Q1647391,13667.0,contemporary R&B,Justin Bieber
3823,2024,3,Erika,Q700867,13302.0,march,
3824,2024,3,I,Q18208944,13166.0,hip-hop,Kendrick Lamar
3825,2024,3,Weapon of Choice,Q48767503,12783.0,big beat,Fatboy Slim
3826,2024,3,Silver Springs,Q7516352,12776.0,,Fleetwood Mac
3827,2024,3,The Boy Is Mine,Q124817156,12550.0,contemporary R&B,Ariana Grande
3828,2024,3,Bad Blood,Q19892111,12465.0,pop music,Taylor Swift
3829,2024,3,Hurt,Q1142043,12132.0,alternative rock,Nine Inch Nails
3830,2024,3,Africa,Q383842,11743.0,pop music,Toto
3831,2024,3,Stan,Q312122,11488.0,horrorcore,Eminem
3832,2024,3,The Boys of Summer,Q964737,11327.0,rock music,Don Henley
3833,2024,3,Love Story,Q1764379,11140.0,popular music,Taylor Swift
3834,2024,3,Y.M.C.A.,Q592696,11079.0,disco,Village People
3835,2024,3,Selfish,Q124369154,11037.0,,Justin Timberlake
3836,2024,3,The Veldt,Q387939,10738.0,progressive house,deadmau5
3837,2024,3,Leave the World Behind,Q23056,10728.0,house music,Axwell
3838,2024,3,O.P.P.,Q7072070,10638.0,hip-hop,Naughty by Nature
3839,2024,3,Redrum,Q124317039,10622.0,trap music,21 Savage
3840,2024,3,Make Me Lose Control,Q6739007,10568.0,pop rock,Eric Carmen
3841,2024,3,No,Q23004224,10567.0,dance-pop,Meghan Trainor
3842,2024,3,Ghostbusters,Q1392942,10449.0,popular music,Ray Parker Jr.
3843,2024,3,What's Up?,Q2604122,10417.0,alternative rock,4 Non Blondes
3844,2024,3,Helter Skelter,Q1057533,10417.0,hard rock,The Beatles
3845,2024,3,Now and Then,Q3293037,10246.0,rock music,John Lennon
3846,2024,3,La Bamba,Q641677,10208.0,pop rock,Ritchie Valens
3847,2024,3,Dixie,Q1231722,10183.0,traditional folk song,
3848,2024,3,Houdini,Q123273186,10158.0,nu-disco,Dua Lipa
3849,2024,3,Unwritten,Q999593,9965.0,pop music,Natasha Bedingfield
3850,2024,3,Creep,Q863433,9959.0,alternative rock,Radiohead
3851,2024,3,Go All the Way,Q5574690,9916.0,popular music,Raspberries
3852,2024,3,Stand by Me,Q1513654,9793.0,,Ben E. King
3853,2024,3,Shallow,Q56770393,9786.0,country music,Bradley Cooper
3854,2024,3,Drivers License,Q104774451,9738.0,power pop,Olivia Rodrigo
3855,2024,3,Jeremy,Q1786535,9664.0,grunge,Pearl Jam
3856,2024,3,Kokomo,Q1742084,9661.0,pop music,The Beach Boys
3857,2024,3,Ode to Billie Joe,Q2078402,9626.0,country music,Bobbie Gentry
3858,2024,3,Betty,Q97929991,9622.0,country music,Taylor Swift
3859,2024,3,Go All the Way,Q5574690,9582.0,popular music,Raspberries
3860,2024,3,Anti-Hero,Q114721508,9479.0,pop rock,Taylor Swift
3861,2024,3,Dreams,Q2311707,9450.0,soft rock,Fleetwood Mac
3862,2024,3,Thriller,Q380825,9444.0,disco,Michael Jackson
3863,2024,3,I Can Only Imagine,Q5976590,9338.0,Christian alternative rock,MercyMe
3864,2024,3,Imagine,Q1971,9330.0,pop music,John Lennon
3865,2024,3,This Is America,Q52808665,9306.0,Afrobeat,Donald Glover
3866,2024,3,Bridge over Troubled Water,Q913700,9110.0,popular music,Simon & Garfunkel
3867,2024,3,WAP,Q98066028,9008.0,hip-hop,Q29033668
3868,2024,3,Marjorie,Q104184919,8994.0,alternative rock,Taylor Swift
3869,2024,3,Lola,Q2706015,8833.0,pop rock,The Kinks
3870,2024,3,1985,Q4391031,8830.0,pop-punk,Bowling for Soup
3871,2024,3,MacArthur Park,Q4357239,8813.0,orchestral pop,Richard Harris
3872,2024,3,Low,Q1579259,8782.0,crunk,Flo Rida
3873,2024,3,Toxic,Q379751,8731.0,dance-pop,Britney Spears
3874,2024,3,22,Q720620,8725.0,country music,Taylor Swift
3875,2024,3,The Twelve Days of Christmas,Q112577,8649.0,Christmas carol,Connie Francis
3876,2024,3,Saturn,Q124648690,8549.0,alternative R&B,SZA
3877,2024,3,Time After Time,Q1808348,8522.0,pop music,Cyndi Lauper
3878,2024,3,Edelweiss,Q2735688,8440.0,,Theodore Bikel
3879,2024,3,Your Love,Q5853236,8440.0,,The Outfield
3880,2024,3,Fireflies,Q1165917,8359.0,pop music,Owl City
3881,2024,3,Facts,Q124550519,8345.0,trap music,Tom MacDonald
3882,2024,3,Blue Monday,Q885777,8308.0,synth-pop,New Order
3883,2024,3,Landslide,Q3392431,8239.0,popular music,Fleetwood Mac
3884,2024,3,Our Song,Q2262482,8221.0,rock music,Taylor Swift
3885,2024,3,Let It Be,Q184259,8144.0,pop rock,The Beatles
3886,2024,3,What You Won't Do for Love,Q7991506,8123.0,blue-eyed soul,Bobby Caldwell
3887,2024,3,Who Are You,Q2421169,8058.0,rock music,The Who
3888,2024,3,Summertime,Q844046,8034.0,jazz,Abbie Mitchell
3889,2024,3,Radioactive,Q7281218,7927.0,alternative rock,Imagine Dragons
3890,2024,3,Alouette,Q1138836,7909.0,cumulative song,Q303
3891,2024,3,Islands in the Stream,Q1163515,7906.0,country music,Kenny Rogers
3892,2024,3,The Boy Is Mine,Q1088774,7876.0,popular music,Brandy Norwood
3893,2024,3,Vampire,Q119451063,7821.0,pop rock,Olivia Rodrigo
3894,2024,3,Iris,Q1932351,7820.0,alternative rock,Goo Goo Dolls
3895,2024,3,Happy,Q15275920,7757.0,soul,Pharrell Williams
3896,2024,3,Snooze,Q117842122,7728.0,contemporary R&B,SZA
3897,2024,3,Ocean Eyes,Q30603613,7659.0,pop music,Billie Eilish
3898,2024,3,Rasputin,Q3503685,7644.0,pop music,Boney M.
3899,2024,3,Piano Man,Q1813850,7636.0,soft rock,Billy Joel
3900,2024,3,The Way,Q683320,7581.0,alternative rock,Fastball
3901,2024,3,Black Velvet,Q880611,7554.0,blues rock,Alannah Myles
3902,2024,3,Wild Horses,Q240211,7515.0,popular music,The Rolling Stones
3903,2024,3,Yesterday,Q202698,7498.0,popular music,The Beatles
3904,2024,3,The Man Who Sold the World,Q2341319,7472.0,folk rock,David Bowie
3905,2024,3,Kiss Me,Q2291989,7467.0,pop rock,Sixpence None the Richer
3906,2024,3,Tim McGraw,Q2076570,7460.0,country music,Taylor Swift
3907,2024,3,Something,Q210485,7407.0,soft rock,The Beatles
3908,2024,3,Runaway,Q2664309,7390.0,hip-hop,Kanye West
3909,2024,3,White Rabbit,Q1138361,7384.0,psychedelic rock,Jefferson Airplane
3910,2024,3,Bad Guy,Q62618893,7383.0,pop music,Billie Eilish
3911,2024,3,Like a Prayer,Q1420677,7380.0,pop music,Madonna
3912,2024,3,Yellow,Q529026,7324.0,alternative rock,Coldplay
3913,2024,3,Paper Planes,Q2721073,7299.0,alternative hip-hop,M.I.A.
3914,2024,3,Without You,Q698481,7271.0,popular music,Badfinger
3915,2024,3,Fire and Rain,Q5451533,7238.0,soft rock,James Taylor
3916,2024,3,Just the Two of Us,Q634821,7156.0,rhythm and blues,"Grover Washington, Jr."
3917,2024,3,Obsessed,Q125024843,7126.0,pop rock,Olivia Rodrigo
3918,2024,3,Tik Tok,Q164100,7108.0,Eurodance,Kesha
3919,2024,3,Wind of Change,Q157355,7104.0,rock music,Scorpions
3920,2024,3,Where the Wild Things Are,Q124040082,7072.0,country music,Luke Combs
3921,2024,3,There She Goes,Q2736391,7041.0,alternative rock,The La's
3922,2024,3,Down Under,Q1253170,6984.0,new wave,Men at Work
3923,2024,3,September,Q3075151,6977.0,disco,"Earth, Wind & Fire"
3924,2024,3,Mr. Bojangles,Q841967,6962.0,popular music,Jerry Jeff Walker
3925,2024,3,Baker Street,Q804380,6953.0,rock music,Gerry Rafferty
3926,2024,3,Bodyguard,,6951.0,,
3927,2024,3,Wrecking Ball,Q14661781,6947.0,synth-pop,Miley Cyrus
3928,2024,3,Purple Rain,Q2000445,6923.0,sentimental ballad,Prince and the Revolution
3929,2024,3,Copacabana,Q1130943,6898.0,popular music,Barry Manilow
3930,2024,3,Deja Vu,Q106291700,6884.0,psychedelic pop,Olivia Rodrigo
3931,2024,3,Joy to the World,Q6297345,6801.0,soft rock,Three Dog Night
3932,2024,3,Friday,Q1770461,6773.0,electropop,Rebecca Black
3933,2024,3,Respect,Q2030651,6743.0,soul,Otis Redding
3934,2024,3,Yellow Submarine,Q832799,6699.0,folk rock,The Beatles
3935,2024,3,Thank You,Q1635376,6649.0,pop music,Dido
3936,2024,3,Austin,,6638.0,,
3937,2024,3,All Star,Q1404968,6592.0,alternative rock,Smash Mouth
3938,2024,3,Poker Face,Q153029,6534.0,synth-pop,Lady Gaga
3939,2024,3,Electric Avenue,Q2688110,6527.0,,Eddy Grant
3940,2024,3,Waterfalls,Q1121052,6521.0,contemporary R&B,TLC
3941,2024,3,Gloria,Q2991794,6494.0,garage rock,Them
3942,2024,3,Ring of Fire,Q1473718,6479.0,country music,Johnny Cash
3943,2024,3,Umbrella,Q155447,6414.0,pop music,Rihanna
3944,2024,3,Stick Season,Q123418409,6402.0,folk music,Noah Kahan
3945,2024,3,Human Nature,Q732826,6383.0,pop music,Michael Jackson
3946,2024,3,Believe,Q2639231,6368.0,house music,Cher
3947,2024,3,9 to 5,Q4646459,6367.0,country music,Dolly Parton
3948,2024,3,Karma,Q114805013,6355.0,disco,Taylor Swift
3949,2024,3,Venus,Q749752,6345.0,popular music,Shocking Blue
3950,2024,3,The Final Countdown,Q1165771,6341.0,hard rock,Europe
3951,2024,3,Everybody,Q123990059,6255.0,hip-hop,Nicki Minaj
3952,2024,3,Poison,Q7208434,6176.0,new jack swing,Bell Biv DeVoe
3953,2024,3,Take It to the Limit,Q3980281,6085.0,soft rock,Eagles
3954,2024,3,Clint Eastwood,Q770786,6078.0,alternative hip-hop,Gorillaz
3955,2024,3,The Gambler,Q5559091,6063.0,country music,Bobby Bare
3956,2024,3,Greedy,Q122662730,6043.0,pop music,Tate McRae
3957,2024,3,Walk on the Wild Side,Q2454080,6030.0,rock music,Lou Reed
3958,2024,3,Summer Breeze,Q7637277,6020.0,soft rock,Seals and Crofts
3959,2024,3,Hiss,Q124363248,5993.0,hip-hop,Megan Thee Stallion
3960,2024,3,Buddy Holly,Q578498,5987.0,alternative rock,Weezer
3961,2024,3,Witch Doctor,Q8027833,5963.0,comedy music,Ross Bagdasarian Sr.
3962,2024,3,The U.S. Air Force,Q7771013,5961.0,military song,
3963,2024,3,Sukiyaki,Q1770488,5942.0,pop music,Kyū Sakamoto
3964,2024,3,Hound Dog,Q865095,5927.0,rock and roll,Big Mama Thornton
3965,2024,3,Jump,Q720547,5904.0,synth-pop,Van Halen
3966,2024,3,Paint the Town Red,Q121167968,5872.0,,Doja Cat
3967,2024,3,Dream On,Q686850,5871.0,rock music,Aerosmith
3968,2024,3,Highwayman,Q16843253,5866.0,country music,The Highwaymen
3969,2024,3,It's My Life,Q1675420,5862.0,synth-pop,Talk Talk
3970,2024,3,Happy Together,Q2733482,5848.0,pop music,The Turtles
3971,2024,3,It's a Jungle Out There,Q3155809,5787.0,jazz,Randy Newman
3972,2024,3,Rocket Man,Q56070897,5754.0,popular music,Elton John
3973,2024,3,Cotton Eye Joe,Q19875576,5733.0,Eurodance,Rednex
3974,2024,3,Justice for All,Q116979449,5671.0,,Donald Trump
3975,2024,3,Valerie,Q2634654,5624.0,indie rock,The Zutons
3976,2024,3,1-800-273-8255,Q30606332,5621.0,contemporary R&B,Logic
3977,2024,3,Smooth,Q1036227,5618.0,rock music,Santana
3978,2024,3,Wake Me Up,Q13557314,5609.0,pop music,Avicii
3979,2024,3,Torn,Q1193181,5601.0,alternative rock,Ednaswap
3980,2024,3,Turn the Page,Q2717247,5590.0,rock music,Bob Seger
3981,2024,3,Relax,Q104175596,5589.0,Hi-NRG,Frankie Goes to Hollywood
3982,2024,3,Crazy,Q2083222,5582.0,neo soul,Gnarls Barkley
3983,2024,3,Barracuda,Q3635151,5582.0,hard rock,Heart
3984,2024,3,Lean on Me,Q1423445,5545.0,soul,Bill Withers
3985,2024,3,I Luv It,,5516.0,,
3986,2024,3,A Thousand Years,Q82123,5512.0,pop music,Christina Perri
3987,2024,3,Desperado,Q4037259,5475.0,soft rock,Eagles
3988,2024,3,Exile,Q97664817,5463.0,indie folk,Taylor Swift
3989,2024,3,3,Q229553,5451.0,synth-pop,Britney Spears
3990,2024,3,Once in a Lifetime,Q661493,5439.0,new wave,Talking Heads
3991,2024,3,Cry Me a River,Q572144,5438.0,pop music,Justin Timberlake
3992,2024,3,Rosanna,Q525539,5435.0,rock music,Toto
3993,2024,3,Chicago,Q16920511,5430.0,synth-pop,Michael Jackson
3994,2024,3,Butterfly,Q582848,5405.0,rap rock,Crazy Town
3995,2024,3,Take Me Home Tonight,Q1324983,5385.0,pop rock,Eddie Money
3996,2024,3,Overcompensate,Q124711372,5365.0,,Twenty One Pilots
3997,2024,3,Vogue,Q1128775,5327.0,house music,Madonna
3998,2024,3,The Rose,Q1808804,5327.0,pop music,Bette Midler
3999,2024,3,One,Q938656,5327.0,thrash metal,Metallica
4000,2024,3,You Get What You Give,Q1408207,5277.0,,New Radicals
4001,2024,3,Cardigan,Q97631372,5246.0,indie folk,Taylor Swift
4002,2024,3,"""Heroes""",Q701655,5241.0,rock music,David Bowie
4003,2024,3,Wildest Dreams,Q20882673,5240.0,dream pop,Taylor Swift
4004,2024,3,Hurricane,Q1419882,5237.0,protest song,Bob Dylan
4005,2024,3,What's Going On,Q2517476,5227.0,soul,Marvin Gaye
4006,2024,3,Closing Time,Q5135443,5204.0,,Semisonic
4007,2024,3,Sunflower,Q57939337,5200.0,pop music,Post Malone
4008,2024,3,Rooster,Q2554050,5195.0,grunge,Alice in Chains
4009,2024,3,Wild Thing,Q225027,5182.0,garage rock,The Troggs
4010,2024,3,Dreams,Q98910463,5157.0,alternative rock,The Cranberries
4011,2024,3,Those Were the Days,Q88222469,5129.0,folk music,The Limeliters
4012,2024,3,Rhiannon,Q959036,5120.0,rock music,Fleetwood Mac
4013,2024,3,Ohio,Q2137506,5105.0,protest song,"Crosby, Stills & Nash"
4014,2024,3,Mickey,Q257424,5072.0,glam rock,Racey
4015,2024,3,Dancing in the Dark,Q1159364,5044.0,electronic rock,Bruce Springsteen
4016,2024,3,Live and Let Die,Q568484,5041.0,popular music,Wings
4017,2024,3,Oops!... I Did It Again,Q733931,5034.0,teen pop,Britney Spears
4018,2024,3,Good Vibrations,Q11101138,5031.0,,Marky Mark and the Funky Bunch
4019,2024,3,Popular,Q118979027,5021.0,contemporary R&B,The Weeknd
4020,2024,3,Thunderstruck,Q2430003,5016.0,hard rock,AC/DC
4021,2024,3,Feather,Q123312089,5014.0,dance-pop,Sabrina Carpenter
4022,2024,3,Mr. Jones,Q1995488,4958.0,alternative rock,Counting Crows
4023,2024,3,Linger,Q2734705,4957.0,alternative rock,The Cranberries
4024,2024,3,My Girl,Q1541182,4950.0,soul,The Temptations
4025,2024,3,Perfect,Q29051557,4942.0,ballade,Ed Sheeran
4026,2024,3,Without Me,Q1479183,4939.0,comedy hip-hop,Eminem
4027,2024,3,Crazy,Q5183105,4922.0,popular music,Patsy Cline
4028,2024,3,Roxanne,Q1631268,4915.0,popular music,The Police
4029,2024,3,Closer,Q239076,4913.0,industrial rock,Nine Inch Nails
4030,2024,3,Long Live,Q10319654,4908.0,country rock,Taylor Swift
4031,2024,3,Tom Sawyer,Q2630950,4902.0,progressive rock,Rush
4032,2024,3,Earth,Q63245158,4901.0,pop music,Lil Dicky
4033,2024,3,What's Love Got to Do with It,Q2300404,4899.0,,Tina Turner
4034,2024,3,The Wayfaring Stranger,Q3989961,4892.0,American folk music,
4035,2024,3,Enchanted,Q96377272,4871.0,,Taylor Swift
4036,2024,3,Southern Cross,Q7569812,4838.0,folk rock,"Crosby, Stills & Nash"
4037,2024,3,"Thank U, Next",Q59297929,4836.0,,Ariana Grande
4038,2024,3,Bad,Q275422,4830.0,pop music,Michael Jackson
4039,2024,3,Love Song,Q276136,4822.0,pop rock,Sara Bareilles
4040,2024,3,Revolution,Q2619535,4820.0,hard rock,The Beatles
4041,2024,3,Levitating,Q90599924,4796.0,electro-disco,Dua Lipa
4042,2024,3,Von Dutch,Q124606110,4781.0,dance-pop,Charli XCX
4043,2024,3,Sunny,Q2633886,4753.0,soul,Bobby Hebb
4044,2024,3,Perfect Day,Q1463270,4735.0,pop rock,Lou Reed
4045,2024,3,Heart of Glass,Q635756,4713.0,rock and roll,Blondie
4046,2024,3,The Man,Q66314458,4701.0,synth-pop,Taylor Swift
4047,2024,3,7,Q4643816,4694.0,pop music,Prince
4048,2024,3,Gold Digger,Q2628090,4693.0,pop rap,Kanye West
4049,2024,3,Ironic,Q2287863,4685.0,pop rock,Alanis Morissette
4050,2024,3,Kashmir,Q978391,4684.0,hard rock,Led Zeppelin
4051,2024,3,Calm Down,Q113669344,4672.0,Afrobeats,Rema
4052,2024,3,Kill Bill,Q115706733,4667.0,contemporary R&B,SZA
4053,2024,3,Iron Man,Q910905,4657.0,rock music,Black Sabbath
4054,2024,3,I Miss You,Q2739062,4655.0,alternative rock,Blink-182
4055,2024,3,Big Foot,Q124385775,4653.0,hip-hop,Nicki Minaj
4056,2024,3,Loser,Q2363966,4650.0,alternative rock,Beck
4057,2024,3,My Own Worst Enemy,Q6946243,4641.0,,Lit
4058,2024,3,Willow,Q104092599,4601.0,folk-pop,Taylor Swift
4059,2024,3,Daddy,Q13293685,4587.0,nu metal,Korn
4060,2024,3,Brutal,Q107123213,4585.0,pop-punk,Olivia Rodrigo
4061,2024,3,How Deep Is Your Love,Q1573223,4579.0,pop music,Bee Gees
4062,2024,3,Milkshake,Q1761593,4578.0,dance music,Kelis
4063,2024,3,Ronan,Q2758707,4570.0,soft rock,Taylor Swift
4064,2024,3,I'll Be Seeing You,Q720569,4566.0,,Dick Todd
4065,2024,3,Drive,Q169987,4565.0,rock music,The Cars
4066,2024,3,Nightshift,Q1387798,4550.0,soul,Commodores
4067,2024,3,Break My Heart,Q88098498,4534.0,dance-pop,Dua Lipa
4068,2024,3,Solsbury Hill,Q1808658,4527.0,art rock,Peter Gabriel
4069,2024,3,Rapture,Q1714785,4519.0,disco,Blondie
4070,2024,3,One Love,Q2464708,4516.0,roots reggae,The Wailers
4071,2024,3,Frolic,Q118945325,4505.0,,
4072,2024,3,Forever,Q2553206,4489.0,hip-hop,Drake
4073,2024,3,Redbone,Q28452669,4487.0,psychedelic soul,Donald Glover
4074,2024,3,Atlantic City,Q3445324,4476.0,folk rock,Bruce Springsteen
4075,2024,3,Famous,Q23647071,4469.0,hip-hop,Kanye West
4076,2024,3,Get Lucky,Q11510350,4459.0,disco,Daft Punk
4077,2024,3,Angel Eyes,Q4762145,4453.0,popular music,The Jeff Healey Band
4078,2024,3,Lover,Q66382926,4448.0,country music,Taylor Swift
4079,2024,3,Vienna,Q2523320,4420.0,soft rock,Billy Joel
4080,2024,3,Just Dance,Q189007,4414.0,electropop,Lady Gaga
4081,2024,3,Do It Again,Q5286056,4413.0,rock music,Steely Dan
4082,2024,3,Wish You Were Here,Q1130223,4397.0,popular music,Pink Floyd
4083,2024,3,Chandelier,Q16028874,4395.0,electropop,Sia
4084,2024,3,Cherry Bomb,Q5092300,4393.0,popular music,The Runaways
4085,2024,3,Fantasy,Q996033,4380.0,contemporary R&B,Mariah Carey
4086,2024,3,Stronger,Q2018005,4364.0,hip-hop,Kanye West
4087,2024,3,Mia Khalifa,Q74208810,4357.0,trap music,iLoveFriday
4088,2024,3,Shut Up and Dance,Q18786700,4346.0,power pop,Walk the Moon
4089,2024,3,Forever Young,Q1437266,4333.0,rock music,Bob Dylan
4090,2024,3,Toy Soldiers,Q2446997,4328.0,pop rock,Martika
4091,2024,3,Diamonds,Q74038,4277.0,pop music,Rihanna
4092,2024,3,Stay,Q107439752,4274.0,pop rap,The Kid Laroi
4093,2024,3,Father and Son,Q1398035,4264.0,folk rock,Cat Stevens
4094,2024,3,The Yellow Rose of Texas,Q1934656,4260.0,American folk music,Ernest Tubb
4095,2024,3,The Prayer,Q1450954,4247.0,crossover,Céline Dion
4096,2024,3,Brown Sugar,Q991121,4242.0,rock and roll,The Rolling Stones
